,well_id,results,chemical,date,units,qualifer,rl,latitude,longitude,well_type,well_depth_ft,top_of_screen_ft,screen_length_ft,source,source_name,other_names,year,month
451250,S4-TUSK-KAW24,0.022000000000000002,TCE,2014-12-02,UG/L,<,0.022000000000000002,36.17936111,-119.16888889,MUNICIPAL,208.0,208.0,0.0,USGS,S4-TUSK-KAW24,S4-TUSK-KAW24,2014,12
451471,MER-11,0.038,TCE,2006-04-12,UG/L,<,0.038,37.23294444,-120.25738889,MUNICIPAL,630.0,234.0,386.0,USGS,MER-11,MER-11,2006,4
451493,MER-11,0.022000000000000002,TCE,2010-01-28,UG/L,<,0.022000000000000002,37.23294444,-120.25738889,MUNICIPAL,630.0,234.0,386.0,USGS,MER-11,MER-11,2010,1
451606,S4-TUSK-TLE23,0.022000000000000002,TCE,2014-12-17,UG/L,<,0.022000000000000002,35.95930556,-119.07197222,MUNICIPAL,300.0,160.0,140.0,USGS,S4-TUSK-TLE23,S4-TUSK-TLE23,2014,12
451649,S3-MACK-K48,0.022000000000000002,TCE,2014-02-24,UG/L,<,0.022000000000000002,36.83866667,-119.54744444,MUNICIPAL,104.0,0.0,0.0,USGS,S3-MACK-K48,S3-MACK-K48,2014,2
451850,S3-MACK-M15,0.022000000000000002,TCE,2013-12-05,UG/L,<,0.022000000000000002,37.00438889,-120.20411111,MUNICIPAL,420.0,360.0,60.0,USGS,S3-MACK-M15,S3-MACK-M15,2013,12
452083,S3-MACK-M22,0.022000000000000002,TCE,2013-12-02,UG/L,<,0.022000000000000002,36.88072222,-119.94125,MUNICIPAL,212.0,212.0,0.0,USGS,S3-MACK-M22,S3-MACK-M22,2013,12
452103,KING-20,0.038,TCE,2005-10-27,UG/L,<,0.038,36.73219444,-119.50105556,MUNICIPAL,124.0,0.0,0.0,USGS,KING-20,KING-20,2005,10
452280,S4-TUSK-TLE15,0.022000000000000002,TCE,2015-01-15,UG/L,<,0.022000000000000002,36.12891667,-119.16902778,MUNICIPAL,160.0,80.0,80.0,USGS,S4-TUSK-TLE15,S4-TUSK-TLE15,2015,1
452353,MOD-02,0.038,TCE,2006-03-14,UG/L,<,0.038,37.68569444,-121.00133333,MUNICIPAL,395.0,91.0,275.0,USGS,MOD-02,MOD-02,2006,3
452373,MOD-02,0.063,TCE,2016-02-10,UG/L,,0.022000000000000002,37.68569444,-121.00133333,MUNICIPAL,395.0,91.0,275.0,USGS,MOD-02,MOD-02,2016,2
452410,TRLKMW-03,0.038,TCE,2006-03-16,UG/L,<,0.038,37.54437778,-120.79343611,MUNICIPAL,171.0,161.0,5.0,USGS,TRLKMW-03,TRLKMW-03,2006,3
452797,KING-32,0.038,TCE,2005-11-14,UG/L,<,0.038,36.55438889,-119.79555556,MUNICIPAL,445.0,370.0,75.0,USGS,KING-32,KING-32,2005,11
452917,TULE-06,0.038,TCE,2005-12-05,UG/L,<,0.038,35.91361111,-119.07861111,MUNICIPAL,1641.0,702.0,939.0,USGS,TULE-06,TULE-06,2005,12
453422,GIL-07,0.02,TCE,2008-08-14,UG/L,<,0.02,36.97108333,-121.56127778,MUNICIPAL,0.0,0.0,0.0,USGS,GIL-07,GIL-07,2008,8
453630,SF-27,0.02,TCE,2007-05-01,UG/L,<,0.02,37.28283333,-121.88213889,MUNICIPAL,437.0,186.0,214.0,USGS,SF-27,SF-27,2007,5
453740,SCRC-B23,0.022000000000000002,TCE,2012-06-07,UG/L,<,0.022000000000000002,35.03525,-120.54133333,MUNICIPAL,620.0,375.0,225.0,USGS,SCRC-B23,SCRC-B23,2012,6
453816,SCRC-U09,0.02,TCE,2008-08-04,UG/L,<,0.02,34.99808333,-120.50708333,MUNICIPAL,186.0,0.0,0.0,USGS,SCRC-U09,SCRC-U09,2008,8
453839,SCRC-U10,0.02,TCE,2008-08-05,UG/L,<,0.02,34.99813889,-120.505,MUNICIPAL,0.0,0.0,0.0,USGS,SCRC-U10,SCRC-U10,2008,8
453892,SCRC-B16,0.025,TCE,2018-07-11,UG/L,<,0.025,34.93447222,-120.42702778,MUNICIPAL,370.0,185.0,180.0,USGS,SCRC-B16,SCRC-B16,2018,7
454318,TTAHOU-04,0.02,TCE,2008-04-03,UG/L,<,0.02,38.93027778,-119.96283333,MUNICIPAL,247.0,152.0,68.0,USGS,TTAHOU-04,TTAHOU-04,2008,4
454412,SIERRA-ML-14,0.02,TCE,2008-08-25,UG/L,<,0.02,38.88163889,-120.07747222,MUNICIPAL,0.0,0.0,0.0,USGS,SIERRA-ML-14,SIERRA-ML-14,2008,8
454445,"SIERRA-GL-04, TROCK-02",0.022000000000000002,TCE,2012-08-28,UG/L,<,0.022000000000000002,38.95219444,-120.11244444,MUNICIPAL,0.0,0.0,0.0,USGS,"SIERRA-GL-04, TROCK-02","SIERRA-GL-04, TROCK-02",2012,8
454671,TTAHO-14,0.02,TCE,2007-09-10,UG/L,<,0.02,38.95805556,-119.9475,MUNICIPAL,250.0,135.0,110.0,USGS,TTAHO-14,TTAHO-14,2007,9
454901,SDTEM-04,0.022000000000000002,TCE,2011-07-06,UG/L,<,0.022000000000000002,33.49558333,-117.05047222,MUNICIPAL,252.0,95.0,150.0,USGS,SDTEM-04,SDTEM-04,2011,7
454949,SDTEMFP-04,0.038,TCE,2004-06-15,UG/L,<,0.038,33.50225,-117.01961111,MUNICIPAL,482.0,75.0,390.0,USGS,SDTEMFP-04,SDTEMFP-04,2004,6
454997,SDTEM-12,0.038,TCE,2004-06-21,UG/L,<,0.038,33.53375,-117.03019444,MUNICIPAL,546.0,96.0,446.0,USGS,SDTEM-12,SDTEM-12,2004,6
455107,SDTEMFP-02,0.02,TCE,2007-09-17,UG/L,<,0.02,33.49688889,-117.02380556,MUNICIPAL,858.0,378.0,460.0,USGS,SDTEMFP-02,SDTEMFP-02,2007,9
455117,SDTEM-09,0.038,TCE,2004-05-27,UG/L,<,0.038,33.48597222,-117.07769444,MUNICIPAL,970.0,450.0,500.0,USGS,SDTEM-09,SDTEM-09,2004,5
455225,SDTEM-06,0.038,TCE,2004-05-26,UG/L,<,0.038,33.46683333,-117.11794444,MUNICIPAL,490.0,170.0,300.0,USGS,SDTEM-06,SDTEM-06,2004,5
455237,SDTEM-07,0.038,TCE,2004-05-27,UG/L,<,0.038,33.55419444,-117.21558333,MUNICIPAL,307.0,60.0,247.0,USGS,SDTEM-07,SDTEM-07,2004,5
455275,SDTEMFP-06,0.038,TCE,2004-05-24,UG/L,<,0.038,33.50077778,-117.15613889,MUNICIPAL,1110.0,320.0,790.0,USGS,SDTEMFP-06,SDTEMFP-06,2004,5
455382,NOCO-IN-10,0.022000000000000002,TCE,2012-05-02,UG/L,<,0.022000000000000002,39.09125,-123.17877778,MUNICIPAL,101.0,35.0,59.0,USGS,NOCO-IN-10,NOCO-IN-10,2012,5
455452,USAWC-12,0.02,TCE,2007-02-01,UG/L,<,0.02,33.96788889,-117.58527778,MUNICIPAL,0.0,0.0,0.0,USGS,USAWC-12,USAWC-12,2007,2
455512,USAWC-10,0.02,TCE,2009-04-27,UG/L,<,0.02,33.97822222,-117.65019444,MUNICIPAL,520.0,290.0,210.0,USGS,USAWC-10,USAWC-10,2009,4
455601,USAWR-12,0.025,TCE,2017-01-26,UG/L,<,0.025,33.87322222,-117.58680556,MUNICIPAL,515.0,200.0,50.0,USGS,USAWR-12,USAWR-12,2017,1
455996,USAWR-05,0.02,TCE,2006-12-12,UG/L,<,0.02,34.05177778,-117.34277778,MUNICIPAL,192.0,0.0,0.0,USGS,USAWR-05,USAWR-05,2006,12
456118,USAWB-12,0.02,TCE,2009-04-22,UG/L,<,0.02,34.10751168,-117.17142731,MUNICIPAL,950.0,500.0,430.0,USGS,USAWB-12,USAWB-12,2009,4
456423,USAWC-15,0.02,TCE,2007-02-12,UG/L,<,0.02,34.04788889,-117.55675,MUNICIPAL,702.0,406.0,229.0,USGS,USAWC-15,USAWC-15,2007,2
456532,USAWC-13,0.026000000000000002,TCE,2007-02-12,UG/L,=,0.02,34.06052778,-117.54113889,MUNICIPAL,0.0,0.0,0.0,USGS,USAWC-13,USAWC-13,2007,2
456735,SDWARN-04,0.025,TCE,2019-06-04,UG/L,<,0.025,33.2525,-116.70886111,MUNICIPAL,438.0,170.0,268.0,USGS,SDWARN-04,SDWARN-04,2019,6
456763,SDWARN-06,0.038,TCE,2004-06-29,UG/L,<,0.038,33.25908333,-116.66622222,MUNICIPAL,730.0,190.0,540.0,USGS,SDWARN-06,SDWARN-06,2004,6
456865,ESJMW-02,0.038,TCE,2005-02-02,UG/L,<,0.038,38.00119444,-121.26836111,MUNICIPAL,460.0,400.0,50.0,USGS,ESJMW-02,ESJMW-02,2005,2
457377,BEAR-S03,0.022000000000000002,TCE,2010-04-27,UG/L,<,0.022000000000000002,34.26755556,-116.94636111,MUNICIPAL,48.0,28.0,20.0,USGS,BEAR-S03,BEAR-S03,2010,4
457466,BEAR-U06,0.022000000000000002,TCE,2010-06-14,UG/L,<,0.022000000000000002,34.22602778,-116.88897222,MUNICIPAL,0.0,0.0,0.0,USGS,BEAR-U06,BEAR-U06,2010,6
457649,S-MS-H01,0.025,TCE,2017-12-04,UG/L,<,0.025,35.35716667,-120.54483333,MUNICIPAL,480.0,180.0,300.0,USGS,S-MS-H01,S-MS-H01,2017,12
458074,SFM-E2,0.02,TCE,2007-05-17,UG/L,<,0.02,37.5825,-122.06933333,MUNICIPAL,200.0,180.0,20.0,USGS,SFM-E2,SFM-E2,2007,5
458091,SFM-B1,0.02,TCE,2007-05-24,UG/L,<,0.02,37.63191667,-122.397,MUNICIPAL,146.0,126.0,10.0,USGS,SFM-B1,SFM-B1,2007,5
458182,MOJO-39,0.02,TCE,2008-03-20,UG/L,<,0.02,34.85386111,-117.12705556,MUNICIPAL,0.0,0.0,0.0,USGS,MOJO-39,MOJO-39,2008,3
458498,S-MS-SV02,0.022000000000000002,TCE,2013-03-20,UG/L,<,0.022000000000000002,35.69480556,-120.69255556,MUNICIPAL,290.0,170.0,120.0,USGS,S-MS-SV02,S-MS-SV02,2013,3
458677,S6-MCAW-N04,0.028999999999999998,TCE,2017-01-17,UG/L,,0.025,38.92436111,-121.25480556,MUNICIPAL,150.0,20.0,130.0,USGS,S6-MCAW-N04,S6-MCAW-N04,2017,1
459126,COLOR-02,0.02,TCE,2007-10-01,UG/L,<,0.02,32.86927778,-114.48147222,MUNICIPAL,0.0,0.0,0.0,USGS,COLOR-02,COLOR-02,2007,10
459337,NOCO-IN-11,0.02,TCE,2009-06-22,UG/L,<,0.02,39.32883333,-123.11680556,MUNICIPAL,100.0,60.0,40.0,USGS,NOCO-IN-11,NOCO-IN-11,2009,6
459351,NOCO-IN-11,0.022000000000000002,TCE,2012-05-02,UG/L,<,0.022000000000000002,39.32883333,-123.11680556,MUNICIPAL,100.0,60.0,40.0,USGS,NOCO-IN-11,NOCO-IN-11,2012,5
459400,LUB-18,0.025,TCE,2018-11-06,UG/L,<,0.025,32.61625,-116.19280556,MUNICIPAL,35.75,15.0,20.75,USGS,LUB-18,LUB-18,2018,11
459459,CAMP-QV-14,0.022000000000000002,TCE,2010-09-15,UG/L,<,0.022000000000000002,40.30947222,-121.42633333,MUNICIPAL,465.0,240.0,225.0,USGS,CAMP-QV-14,CAMP-QV-14,2010,9
459615,HR-PR-02,0.022000000000000002,TCE,2011-08-23,UG/L,<,0.022000000000000002,33.54241667,-116.72283333,MUNICIPAL,221.93,0.0,0.0,USGS,HR-PR-02,HR-PR-02,2011,8
459624,ANT-24,0.02,TCE,2008-02-06,UG/L,<,0.02,34.49844444,-117.65863889,MUNICIPAL,795.0,0.0,0.0,USGS,ANT-24,ANT-24,2008,2
459640,ANT-24,0.022000000000000002,TCE,2012-02-16,UG/L,<,0.022000000000000002,34.49844444,-117.65863889,MUNICIPAL,795.0,0.0,0.0,USGS,ANT-24,ANT-24,2012,2
459759,S4-TUSK-KAW12,0.022000000000000002,TCE,2015-01-12,UG/L,<,0.022000000000000002,36.12372222,-119.36072222,MUNICIPAL,300.0,200.0,100.0,USGS,S4-TUSK-KAW12,S4-TUSK-KAW12,2015,1
459883,S7-SAC-SA13,0.025,TCE,2017-11-15,UG/L,<,0.025,38.48225,-121.42525,MUNICIPAL,180.0,160.0,20.0,USGS,S7-SAC-SA13,S7-SAC-SA13,2017,11
459916,S3-MACK-K02,0.022000000000000002,TCE,2014-01-06,UG/L,<,0.022000000000000002,36.45333333,-119.97566667,MUNICIPAL,235.0,195.0,40.0,USGS,S3-MACK-K02,S3-MACK-K02,2014,1
460007,CWISHU-01,0.038,TCE,2006-05-22,UG/L,<,0.038,37.22688889,-119.50627778,MUNICIPAL,0.0,0.0,0.0,USGS,CWISHU-01,CWISHU-01,2006,5
460348,SIERRA-SL-05,0.02,TCE,2008-07-28,UG/L,<,0.02,38.34125,-119.83775,MUNICIPAL,0.0,0.0,0.0,USGS,SIERRA-SL-05,SIERRA-SL-05,2008,7
460375,GIL-13,0.02,TCE,2008-08-19,UG/L,<,0.02,36.76841667,-121.30552778,MUNICIPAL,460.0,100.0,360.0,USGS,GIL-13,GIL-13,2008,8
460438,LUB-08,0.02,TCE,2008-12-09,UG/L,<,0.02,35.30264444,-116.60595833,MUNICIPAL,800.0,300.0,480.0,USGS,LUB-08,LUB-08,2008,12
460463,LUB-07,0.02,TCE,2008-12-09,UG/L,<,0.02,35.19025539,-116.63114031,MUNICIPAL,660.0,160.0,280.0,USGS,LUB-07,LUB-07,2008,12
460508,NOCO-IN-22,0.02,TCE,2009-07-16,UG/L,<,0.02,38.66322222,-122.48205556,MUNICIPAL,180.0,0.0,0.0,USGS,NOCO-IN-22,NOCO-IN-22,2009,7
460541,CAMP-LU-06,0.022000000000000002,TCE,2015-08-27,UG/L,<,0.022000000000000002,41.44522222,-120.86933333,MUNICIPAL,220.0,180.0,40.0,USGS,CAMP-LU-06,CAMP-LU-06,2015,8
460597,CAMP-TV-10,0.022000000000000002,TCE,2010-09-02,UG/L,<,0.022000000000000002,40.21638889,-121.17144444,MUNICIPAL,0.0,0.0,0.0,USGS,CAMP-TV-10,CAMP-TV-10,2010,9
460667,KLAM-33,0.022000000000000002,TCE,2010-12-07,UG/L,<,0.022000000000000002,40.92176069,-122.41112361,MUNICIPAL,249.0,201.0,48.0,USGS,KLAM-33,KLAM-33,2010,12
460766,S4-TUSK-TLA15,0.022000000000000002,TCE,2015-04-29,UG/L,<,0.022000000000000002,36.03377778,-119.53755556,MUNICIPAL,255.0,150.0,90.0,USGS,S4-TUSK-TLA15,S4-TUSK-TLA15,2015,4
460778,S4-TUSK-HLS20,0.022000000000000002,TCE,2015-04-21,UG/L,<,0.022000000000000002,36.25225,-118.77088889,MUNICIPAL,505.0,25.0,480.0,USGS,S4-TUSK-HLS20,S4-TUSK-HLS20,2015,4
460899,S8_MOBS_R15,0.025,TCE,2018-04-10,UG/L,<,0.025,34.66275278,-117.34440556,MUNICIPAL,200.0,0.0,0.0,USGS,S8_MOBS_R15,S8_MOBS_R15,2018,4
461003,SIERRA-G-08,0.025,TCE,2018-09-10,UG/L,<,0.025,37.10505556,-119.31955556,MUNICIPAL,120.0,57.0,63.0,USGS,SIERRA-G-08,SIERRA-G-08,2018,9
461165,MSMBMW-03,0.038,TCE,2005-09-22,UG/L,<,0.038,36.70488889,-121.65483333,MUNICIPAL,498.0,0.0,0.0,USGS,MSMBMW-03,MSMBMW-03,2005,9
461482,SIERRA-M-02,0.02,TCE,2008-08-06,UG/L,<,0.02,38.47458333,-120.83361111,MUNICIPAL,440.0,0.0,0.0,USGS,SIERRA-M-02,SIERRA-M-02,2008,8
461545,SIERRA-V-02,0.02,TCE,2008-10-07,UG/L,<,0.02,39.81519444,-121.59763889,MUNICIPAL,702.0,280.0,422.0,USGS,SIERRA-V-02,SIERRA-V-02,2008,10
461816,HR-PRFP-07,0.022000000000000002,TCE,2012-01-12,UG/L,<,0.022000000000000002,32.93794444,-116.5495,MUNICIPAL,500.0,380.0,120.0,USGS,HR-PRFP-07,HR-PRFP-07,2012,1
461860,S4-TUSK-HLS05,0.022000000000000002,TCE,2014-11-17,UG/L,<,0.022000000000000002,36.64855556,-119.00113889,MUNICIPAL,140.0,20.0,120.0,USGS,S4-TUSK-HLS05,S4-TUSK-HLS05,2014,11
462110,ULASG-08,1.84,TCE,2008-06-17,UG/L,,0.02,34.14319444,-118.09886111,MUNICIPAL,399.0,110.0,189.0,USGS,ULASG-08,ULASG-08,2008,6
462181,WSAC-18,0.038,TCE,2006-08-01,UG/L,<,0.038,39.15219444,-122.14669444,MUNICIPAL,402.0,160.0,220.0,USGS,WSAC-18,WSAC-18,2006,8
462337,TMART-06,0.025,TCE,2017-08-29,UG/L,<,0.025,39.32547222,-120.176,MUNICIPAL,900.0,40.0,860.0,USGS,TMART-06,TMART-06,2017,8
462504,SCRC-H10,0.02,TCE,2008-06-24,UG/L,<,0.02,34.77019444,-120.13372222,MUNICIPAL,600.0,420.0,180.0,USGS,SCRC-H10,SCRC-H10,2008,6
463032,HR-PR-12,0.022000000000000002,TCE,2011-09-14,UG/L,<,0.022000000000000002,33.39347222,-117.18822222,MUNICIPAL,93.5,0.0,0.0,USGS,HR-PR-12,HR-PR-12,2011,9
463073,S-MS-P07,0.025,TCE,2018-04-03,UG/L,<,0.025,36.85477778,-121.79325,MUNICIPAL,190.0,140.0,20.0,USGS,S-MS-P07,S-MS-P07,2018,4
463155,S5-YB-Y18,0.022000000000000002,TCE,2016-02-24,UG/L,<,0.022000000000000002,39.37258333,-121.20558333,MUNICIPAL,300.0,0.0,0.0,USGS,S5-YB-Y18,S5-YB-Y18,2016,2
463208,S8_MOBS_F10,0.025,TCE,2018-01-29,UG/L,<,0.025,34.87922222,-116.73280278,MUNICIPAL,534.0,155.0,350.0,USGS,S8_MOBS_F10,S8_MOBS_F10,2018,1
463256,S10-ESJB-30,0.025,TCE,2019-07-11,UG/L,<,0.025,38.19502778,-121.29016667,MUNICIPAL,,,,USGS,S10-ESJB-30,S10-ESJB-30,2019,7
463361,SOL-03,0.022000000000000002,TCE,2014-04-15,UG/L,<,0.022000000000000002,38.35669444,-121.94975,MUNICIPAL,940.0,0.0,0.0,USGS,SOL-03,SOL-03,2014,4
463376,SOL-08,0.038,TCE,2005-05-10,UG/L,<,0.038,38.40777778,-121.94783333,MUNICIPAL,1780.0,0.0,0.0,USGS,SOL-08,SOL-08,2005,5
463447,KERN-20,0.038,TCE,2006-02-13,UG/L,<,0.038,35.22933333,-119.25658333,MUNICIPAL,1000.0,0.0,0.0,USGS,KERN-20,KERN-20,2006,2
463832,KLAM-17,0.022000000000000002,TCE,2010-11-15,UG/L,<,0.022000000000000002,41.36525,-122.90383333,MUNICIPAL,0.0,0.0,0.0,USGS,KLAM-17,KLAM-17,2010,11
464019,S-MS-SC05,0.022000000000000002,TCE,2013-01-14,UG/L,<,0.022000000000000002,37.05633333,-121.97447222,MUNICIPAL,510.0,390.0,120.0,USGS,S-MS-SC05,S-MS-SC05,2013,1
464226,S9_REDBLS_RED15,0.025,TCE,2019-04-10,UG/L,<,0.025,40.67322222,-122.30552778,MUNICIPAL,,,,USGS,S9_REDBLS_RED15,S9_REDBLS_RED15,2019,4
464307,S-NSF-H10,0.022000000000000002,TCE,2012-08-01,UG/L,<,0.022000000000000002,38.58405556,-122.96427778,MUNICIPAL,,,,USGS,S-NSF-H10,S-NSF-H10,2012,8
464327,ESJ-19:ESJDD-06,0.038,TCE,2005-02-17,UG/L,<,0.038,37.98855556,-121.30736111,MUNICIPAL,519.0,195.0,300.0,USGS,ESJ-19:ESJDD-06,ESJ-19:ESJDD-06,2005,2
464417,CGOLD-15,0.038,TCE,2006-05-23,UG/L,<,0.038,37.25627778,-119.71686111,MUNICIPAL,355.0,50.0,305.0,USGS,CGOLD-15,CGOLD-15,2006,5
464490,CLABU-07,13.2,TCE,2006-11-16,UG/L,,0.02,33.90788889,-118.12127778,MUNICIPAL,0.0,0.0,0.0,USGS,CLABU-07,CLABU-07,2006,11
464593,MOJO-01,0.022000000000000002,TCE,2011-03-08,UG/L,<,0.022000000000000002,34.51483333,-117.26125,MUNICIPAL,393.0,168.0,205.0,USGS,MOJO-01,MOJO-01,2011,3
464646,MOJO-08,0.02,TCE,2008-02-06,UG/L,<,0.02,34.51086111,-117.57188889,MUNICIPAL,660.0,0.0,0.0,USGS,MOJO-08,MOJO-08,2008,2
464700,ANT-20,0.025,TCE,2018-04-30,UG/L,<,0.025,34.52269444,-118.04622222,MUNICIPAL,350.0,0.0,0.0,USGS,ANT-20,ANT-20,2018,4
464796,SIERRA-G-16,0.02,TCE,2008-09-22,UG/L,<,0.02,36.58427778,-118.24133333,MUNICIPAL,0.0,0.0,0.0,USGS,SIERRA-G-16,SIERRA-G-16,2008,9
464813,SIERRA-G-16,0.022000000000000002,TCE,2012-09-17,UG/L,<,0.022000000000000002,36.58427778,-118.24133333,MUNICIPAL,0.0,0.0,0.0,USGS,SIERRA-G-16,SIERRA-G-16,2012,9
464849,NOCO-CO-15,0.02,TCE,2009-08-25,UG/L,<,0.02,41.57519444,-124.06688889,MUNICIPAL,85.0,30.0,55.0,USGS,NOCO-CO-15,NOCO-CO-15,2009,8
464889,LUBU-02,0.022000000000000002,TCE,2010-03-03,UG/L,<,0.022000000000000002,35.27205833,-117.07052222,MUNICIPAL,400.0,140.0,240.0,USGS,LUBU-02,LUBU-02,2010,3
464994,CAMP-TV-07,0.022000000000000002,TCE,2015-08-26,UG/L,<,0.022000000000000002,41.13819444,-120.28125,MUNICIPAL,230.0,50.0,180.0,USGS,CAMP-TV-07,CAMP-TV-07,2015,8
465044,CAMP-HL-08,0.022000000000000002,TCE,2010-08-19,UG/L,<,0.022000000000000002,40.35277778,-120.30463889,MUNICIPAL,208.0,60.0,148.0,USGS,CAMP-HL-08,CAMP-HL-08,2010,8
465071,KLAM-26,0.022000000000000002,TCE,2010-11-30,UG/L,<,0.022000000000000002,40.50488889,-122.54211111,MUNICIPAL,90.0,70.0,20.0,USGS,KLAM-26,KLAM-26,2010,11
465157,HR-PR-23,0.022000000000000002,TCE,2011-10-31,UG/L,<,0.022000000000000002,32.90455556,-116.63222222,MUNICIPAL,703.0,120.0,583.0,USGS,HR-PR-23,HR-PR-23,2011,10
465222,S3-MACK-K07,0.022000000000000002,TCE,2014-04-08,UG/L,<,0.022000000000000002,36.64666667,-120.22080556,MUNICIPAL,300.0,240.0,60.0,USGS,S3-MACK-K07,S3-MACK-K07,2014,4
465273,S5-YB-Y36,0.022000000000000002,TCE,2015-12-17,UG/L,<,0.022000000000000002,39.394,-120.94533333,MUNICIPAL,117.0,57.0,60.0,USGS,S5-YB-Y36,S5-YB-Y36,2015,12
465333,S8_MOBS_R31,0.025,TCE,2018-01-31,UG/L,<,0.025,34.95069444,-116.67758333,MUNICIPAL,250.0,100.0,150.0,USGS,S8_MOBS_R31,S8_MOBS_R31,2018,1
465738,LIVU-06,0.02,TCE,2008-10-29,UG/L,<,0.02,37.691,-121.91,MUNICIPAL,70.0,45.0,20.0,USGS,LIVU-06,LIVU-06,2008,10
465874,MSMB-37,0.038,TCE,2005-09-01,UG/L,<,0.038,36.68533333,-121.60422222,MUNICIPAL,810.0,310.0,500.0,USGS,MSMB-37,MSMB-37,2005,9
466248,S-NSF-H22,0.022000000000000002,TCE,2012-07-11,UG/L,<,0.022000000000000002,38.54658333,-122.65397222,MUNICIPAL,,,,USGS,S-NSF-H22,S-NSF-H22,2012,7
466294,CLABWB-03,0.02,TCE,2006-08-30,UG/L,=,0.038,33.88708333,-118.37713889,MUNICIPAL,445.0,215.0,210.0,USGS,CLABWB-03,CLABWB-03,2006,8
466356,RED-04,0.025,TCE,2017-10-24,UG/L,<,0.025,40.50658333,-122.30022222,MUNICIPAL,395.0,150.0,240.0,USGS,RED-04,RED-04,2017,10
466447,ESAC-26,0.038,TCE,2006-07-31,UG/L,<,0.038,38.90786111,-121.79225,MUNICIPAL,200.0,0.0,0.0,USGS,ESAC-26,ESAC-26,2006,7
466638,S-MS-P05,0.022000000000000002,TCE,2013-02-11,UG/L,<,0.022000000000000002,36.98130556,-121.77538889,MUNICIPAL,0.0,0.0,0.0,USGS,S-MS-P05,S-MS-P05,2013,2
466652,S-MS-H17,0.022000000000000002,TCE,2013-04-09,UG/L,<,0.022000000000000002,35.88930556,-120.78394444,MUNICIPAL,400.0,200.0,200.0,USGS,S-MS-H17,S-MS-H17,2013,4
466743,RICE-19,0.038,TCE,2006-08-16,UG/L,<,0.038,39.43484167,-121.88837778,MUNICIPAL,38.5,28.5,5.0,USGS,RICE-19,RICE-19,2006,8
466875,SIERRA-G-13,0.025,TCE,2018-08-27,UG/L,<,0.025,38.65730556,-120.60408333,MUNICIPAL,400.0,60.0,340.0,USGS,SIERRA-G-13,SIERRA-G-13,2018,8
467067,WSAC-32,0.022000000000000002,TCE,2010-08-09,UG/L,<,0.022000000000000002,39.46880556,-122.01986111,MUNICIPAL,180.0,0.0,0.0,USGS,WSAC-32,WSAC-32,2010,8
467176,KLAM-02,0.022000000000000002,TCE,2010-10-19,UG/L,<,0.022000000000000002,41.62941667,-123.07802778,MUNICIPAL,0.0,0.0,0.0,USGS,KLAM-02,KLAM-02,2010,10
467276,KWH-14,0.038,TCE,2005-11-30,UG/L,<,0.038,36.32505556,-119.39338889,MUNICIPAL,400.0,0.0,0.0,USGS,KWH-14,KWH-14,2005,11
467389,NSAC-MW-04,0.02,TCE,2008-01-09,UG/L,<,0.02,40.04283333,-122.16652778,MUNICIPAL,200.0,150.0,30.0,USGS,NSAC-MW-04,NSAC-MW-04,2008,1
467655,TMART-03,0.022000000000000002,TCE,2012-08-27,UG/L,<,0.022000000000000002,39.36769444,-120.08022222,MUNICIPAL,383.0,363.0,20.0,USGS,TMART-03,TMART-03,2012,8
467979,SDALLV-09,0.022000000000000002,TCE,2014-05-02,UG/L,<,0.022000000000000002,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2014,5
468182,S-MS-H05,0.022000000000000002,TCE,2013-01-16,UG/L,<,0.022000000000000002,35.71438889,-120.84644444,MUNICIPAL,0.0,0.0,0.0,USGS,S-MS-H05,S-MS-H05,2013,1
468291,KLAM-18,0.022000000000000002,TCE,2010-11-16,UG/L,<,0.022000000000000002,40.91316667,-122.78563889,MUNICIPAL,320.0,240.0,60.0,USGS,KLAM-18,KLAM-18,2010,11
468326,S4-TUSK-TLE01,0.022000000000000002,TCE,2015-04-27,UG/L,<,0.022000000000000002,35.83491667,-119.46494444,MUNICIPAL,1150.0,600.0,550.0,USGS,S4-TUSK-TLE01,S4-TUSK-TLE01,2015,4
468474,CAMP-ES-04,0.022000000000000002,TCE,2010-09-16,UG/L,<,0.022000000000000002,39.66075,-121.62925,MUNICIPAL,475.0,160.0,315.0,USGS,CAMP-ES-04,CAMP-ES-04,2010,9
468795,SFM-E3,0.02,TCE,2007-05-16,UG/L,<,0.02,37.58258333,-122.06947222,MUNICIPAL,100.0,50.0,50.0,USGS,SFM-E3,SFM-E3,2007,5
468816,SIERRA-ML-18,0.02,TCE,2008-10-22,UG/L,<,0.02,39.01208333,-120.99355556,MUNICIPAL,225.0,55.0,170.0,USGS,SIERRA-ML-18,SIERRA-ML-18,2008,10
469279,WS-U-01,0.022000000000000002,TCE,2010-06-09,UG/L,<,0.022000000000000002,36.00738889,-119.96041667,MUNICIPAL,630.0,400.0,230.0,USGS,WS-U-01,WS-U-01,2010,6
469503,SCRC-H01,0.02,TCE,2008-05-19,UG/L,<,0.02,35.13805556,-120.60402778,MUNICIPAL,460.0,160.0,280.0,USGS,SCRC-H01,SCRC-H01,2008,5
